id,name,nutritive_id
1099,＜魚類＞（いわし類）　缶詰　かば焼　　,1099
1100,＜魚類＞（いわし類）　缶詰　アンチョビ　　,1100
1101,＜魚類＞いわな　養殖　生　　　,1101
1102,＜魚類＞うぐい　生　　　,1102
1103,＜魚類＞うなぎ　養殖　生　　　,1103
1104,＜魚類＞うなぎ　きも　生　　　,1104
1105,＜魚類＞うなぎ　白焼き　　　,1105
1106,＜魚類＞うなぎ　かば焼　　　,1106
1107,＜魚類＞うまづらはぎ　生　　　,1107
1108,＜魚類＞うまづらはぎ　味付け開き干し　　　,1108
1109,＜魚類＞えい　生　　　,1109
1110,＜魚類＞えそ　生　　　,1110
1111,＜魚類＞おいかわ　生　　　,1111
1112,＜魚類＞おおさが　生　　　,1112
1113,＜魚類＞おこぜ　生　　　,1113
1114,＜魚類＞おひょう　生　　　,1114
1115,＜魚類＞かさご　生　　　,1115
1116,＜魚類＞かじか　生　　　,1116
1117,＜魚類＞かじか　水煮　　　,1117
1118,＜魚類＞かじか　つくだ煮　　　,1118
1119,＜魚類＞（かじき類）　くろかじき　生　　,1119
1120,＜魚類＞（かじき類）　まかじき　生　　,1120
1121,＜魚類＞（かじき類）　めかじき　生　　,1121
1122,＜魚類＞（かじき類）　めかじき　焼き　　,1122
1123,＜魚類＞（かつお類）　かつお　春獲り　生　　,1123
1124,＜魚類＞（かつお類）　かつお　秋獲り　生　　,1124
1125,＜魚類＞（かつお類）　そうだがつお　生　　,1125
1126,＜魚類＞（かつお類）　加工品　なまり　　,1126
1127,＜魚類＞（かつお類）　加工品　なまり節　　,1127
1128,＜魚類＞（かつお類）　加工品　かつお節　　,1128
1129,＜魚類＞（かつお類）　加工品　削り節　　,1129
1130,＜魚類＞（かつお類）　加工品　削り節つくだ煮　　,1130
1131,＜魚類＞（かつお類）　加工品　角煮　　,1131
1132,＜魚類＞（かつお類）　加工品　塩辛　　,1132
1133,＜魚類＞（かつお類）　缶詰　味付け　フレーク　　,1133
1134,＜魚類＞（かつお類）　缶詰　油漬　フレーク　　,1134
1135,＜魚類＞かます　生　　　,1135
1136,＜魚類＞かます　焼き　　　,1136
1137,＜魚類＞（かれい類）　まがれい　生　　,1137
1138,＜魚類＞（かれい類）　まがれい　水煮　　,1138
1139,＜魚類＞（かれい類）　まがれい　焼き　　,1139
1140,＜魚類＞（かれい類）　まこがれい　生　　,1140
1141,＜魚類＞（かれい類）　まこがれい　焼き　　,1141
1142,＜魚類＞（かれい類）　子持ちがれい　生　　,1142
1143,＜魚類＞（かれい類）　子持ちがれい　水煮　　,1143
1144,＜魚類＞（かれい類）　干しかれい　　　,1144
1145,＜魚類＞かわはぎ　生　　　,1145
1146,＜魚類＞かんぱち　生　　　,1146
1147,＜魚類＞きす　生　　　,1147
1148,＜魚類＞きす　天ぷら　　　,1148
1149,＜魚類＞きちじ　生　　　,1149
1150,＜魚類＞きびなご　生　　　,1150
1151,＜魚類＞きびなご　調味干し　　　,1151
1152,＜魚類＞キャビア　塩蔵品　　　,1152
1153,＜魚類＞キングクリップ　生　　　,1153
1154,＜魚類＞ぎんだら　生　　　,1154
1155,＜魚類＞ぎんだら　水煮　　　,1155
1156,＜魚類＞きんめだい　生　　　,1156
1157,＜魚類＞ぐち　生　　　,1157
1158,＜魚類＞ぐち　焼き　　　,1158
1159,＜魚類＞こい　養殖　生　　　,1159
1160,＜魚類＞こい　養殖　水煮　　　,1160
1161,＜魚類＞こい　養殖　内臓　生　　　,1161
1162,＜魚類＞（こち類）　まごち　生　　,1162
1163,＜魚類＞（こち類）　めごち　生　　,1163
1164,＜魚類＞このしろ　生　　　,1164
1165,＜魚類＞このしろ　甘酢漬　　　,1165
1166,＜魚類＞（さけ・ます類）　からふとます　生　　,1166
1167,＜魚類＞（さけ・ます類）　からふとます　焼き　　,1167
1168,＜魚類＞（さけ・ます類）　からふとます　塩ます　　,1168
1169,＜魚類＞（さけ・ます類）　からふとます　水煮缶詰　　,1169
1170,＜魚類＞（さけ・ます類）　ぎんざけ　養殖　生　　,1170
1171,＜魚類＞（さけ・ます類）　ぎんざけ　養殖　焼き　　,1171
1172,＜魚類＞（さけ・ます類）　さくらます　生　　,1172
1173,＜魚類＞（さけ・ます類）　さくらます　焼き　　,1173
1174,＜魚類＞（さけ・ます類）　しろさけ　生　　,1174
1175,＜魚類＞（さけ・ます類）　しろさけ　水煮　　,1175
1176,＜魚類＞（さけ・ます類）　しろさけ　焼き　　,1176
1177,＜魚類＞（さけ・ます類）　しろさけ　新巻き　生　　,1177
1178,＜魚類＞（さけ・ます類）　しろさけ　新巻き　焼き　　,1178
1179,＜魚類＞（さけ・ます類）　しろさけ　塩ざけ　　,1179
1180,＜魚類＞（さけ・ます類）　しろさけ　イクラ　　,1180
1181,＜魚類＞（さけ・ます類）　しろさけ　すじこ　　,1181
1182,＜魚類＞（さけ・ます類）　しろさけ　めふん　　,1182
1183,＜魚類＞（さけ・ます類）　しろさけ　水煮缶詰　　,1183
1184,＜魚類＞（さけ・ます類）　たいせいようさけ　養殖　生　　,1184
1185,＜魚類＞（さけ・ます類）　たいせいようさけ　養殖　焼き　　,1185
1186,＜魚類＞（さけ・ます類）　にじます　海面養殖　皮つき、生　　,1186
1187,＜魚類＞（さけ・ます類）　にじます　海面養殖　皮なし、刺身　　,1187
1188,＜魚類＞（さけ・ます類）　にじます　海面養殖　皮つき、焼き　　,1188
1189,＜魚類＞（さけ・ます類）　にじます　淡水養殖　皮つき、生　　,1189
1190,＜魚類＞（さけ・ます類）　べにざけ　生　　,1190
1191,＜魚類＞（さけ・ます類）　べにざけ　焼き　　,1191
1192,＜魚類＞（さけ・ます類）　べにざけ　くん製　　,1192
1193,＜魚類＞（さけ・ます類）　ますのすけ　生　　,1193
1194,＜魚類＞（さけ・ます類）　ますのすけ　焼き　　,1194
1195,＜魚類＞（さば類）　まさば　生　　,1195
1196,＜魚類＞（さば類）　まさば　水煮　　,1196
1197,＜魚類＞（さば類）　まさば　焼き　　,1197
1198,＜魚類＞（さば類）　まさば　フライ　　,1198
1199,＜魚類＞（さば類）　まさば　さば節　　,1199
1200,＜魚類＞（さば類）　ごまさば　生　　,1200
1201,＜魚類＞（さば類）　ごまさば　水煮　　,1201
1202,＜魚類＞（さば類）　ごまさば　焼き　　,1202
1203,＜魚類＞（さば類）　たいせいようさば　生　　,1203
1204,＜魚類＞（さば類）　たいせいようさば　水煮　　,1204
1205,＜魚類＞（さば類）　たいせいようさば　焼き　　,1205
1206,＜魚類＞（さば類）　加工品　塩さば　　,1206
1207,＜魚類＞（さば類）　加工品　開き干し　　,1207
1208,＜魚類＞（さば類）　加工品　しめさば　　,1208
1209,＜魚類＞（さば類）　缶詰　水煮　　,1209
1210,＜魚類＞（さば類）　缶詰　みそ煮　　,1210
1211,＜魚類＞（さば類）　缶詰　味付け　　,1211
1212,＜魚類＞（さめ類）　あぶらつのざめ　生　　,1212
1213,＜魚類＞（さめ類）　よしきりざめ　生　　,1213
1214,＜魚類＞（さめ類）　ふかひれ　　　,1214
1215,＜魚類＞さより　生　　　,1215
1216,＜魚類＞さわら　生　　　,1216
1217,＜魚類＞さわら　焼き　　　,1217
1218,＜魚類＞さんま　皮つき、生　　　,1218
1219,＜魚類＞さんま　皮なし、刺身　　　,1219
1220,＜魚類＞さんま　皮つき、焼き　　　,1220
1221,＜魚類＞さんま　開き干し　　　,1221
1222,＜魚類＞さんま　みりん干し　　　,1222
1223,＜魚類＞さんま　缶詰　味付け　　,1223
1224,＜魚類＞さんま　缶詰　かば焼　　,1224
1225,＜魚類＞しいら　生　　　,1225
1226,＜魚類＞（ししゃも類）　ししゃも　生干し　生　　,1226
1227,＜魚類＞（ししゃも類）　ししゃも　生干し　焼き　　,1227
1228,＜魚類＞（ししゃも類）　からふとししゃも　生干し　生　　,1228
1229,＜魚類＞（ししゃも類）　からふとししゃも　生干し　焼き　　,1229
1230,＜魚類＞したびらめ　生　　　,1230
1231,＜魚類＞しまあじ　養殖　生　　　,1231
1232,＜魚類＞しらうお　生　　　,1232
1233,＜魚類＞シルバー　生　　　,1233
1234,＜魚類＞すずき　生　　　,1234
1235,＜魚類＞（たい類）　きだい　生　　,1235
1236,＜魚類＞（たい類）　くろだい　生　　,1236
1237,＜魚類＞（たい類）　ちだい　生　　,1237
1238,＜魚類＞（たい類）　まだい　天然　生　　,1238
1239,＜魚類＞（たい類）　まだい　養殖　皮つき　生　　,1239
1240,＜魚類＞（たい類）　まだい　養殖　皮なし　刺身　　,1240
1241,＜魚類＞（たい類）　まだい　養殖　皮つき　水煮　　,1241
1242,＜魚類＞（たい類）　まだい　養殖　皮つき　焼き　　,1242
1243,＜魚類＞たかさご　生　　　,1243
1244,＜魚類＞たかべ　生　　　,1244
1245,＜魚類＞たちうお　生　　　,1245
1246,＜魚類＞（たら類）　すけとうだら　生　　,1246
1247,＜魚類＞（たら類）　すけとうだら　フライ　　,1247
1248,＜魚類＞（たら類）　すけとうだら　すり身　　,1248
1249,＜魚類＞（たら類）　すけとうだら　すきみだら　　,1249
1250,＜魚類＞（たら類）　すけとうだら　たらこ　生　,1250
1251,＜魚類＞（たら類）　すけとうだら　たらこ　焼き　,1251
1252,＜魚類＞（たら類）　すけとうだら　からしめんたいこ　　,1252
1253,＜魚類＞（たら類）　まだら　生　　,1253
1254,＜魚類＞（たら類）　まだら　焼き　　,1254
1255,＜魚類＞（たら類）　まだら　しらこ　生　　,1255
1256,＜魚類＞（たら類）　まだら　塩だら　　,1256
1257,＜魚類＞（たら類）　まだら　干しだら　　,1257
1258,＜魚類＞（たら類）　まだら　でんぶ　　,1258
1259,＜魚類＞ちか　生　　　,1259
1260,＜魚類＞どじょう　生　　　,1260
1261,＜魚類＞どじょう　水煮　　　,1261
1262,＜魚類＞とびうお　生　　　,1262
1263,＜魚類＞ナイルティラピア　生　　　,1263
1264,＜魚類＞なまず　生　　　,1264
1265,＜魚類＞にぎす　生　　　,1265
1266,＜魚類＞にしん　生　　　,1266
1267,＜魚類＞にしん　身欠きにしん　　　,1267
1268,＜魚類＞にしん　開き干し　　　,1268
1269,＜魚類＞にしん　くん製　　　,1269
1270,＜魚類＞にしん　かずのこ　生　　,1270
1271,＜魚類＞にしん　かずのこ　乾　　,1271
1272,＜魚類＞にしん　かずのこ　塩蔵　水戻し　　,1272
1273,＜魚類＞はぜ　生　　　,1273
1274,＜魚類＞はぜ　つくだ煮　　　,1274
1275,＜魚類＞はぜ　甘露煮　　　,1275
1276,＜魚類＞はたはた　生　　　,1276
1277,＜魚類＞はたはた　生干し　　　,1277
1278,＜魚類＞はまふえふき　生　　　,1278
1279,＜魚類＞はも　生　　　,1279
1280,＜魚類＞ひらまさ　生　　　,1280
1281,＜魚類＞ひらめ　天然　生　　　,1281
1282,＜魚類＞ひらめ　養殖　皮つき　生　　　,1282
1283,＜魚類＞ひらめ　養殖　皮なし　刺身　　　,1283
1284,＜魚類＞（ふぐ類）　とらふぐ　養殖　生　　,1284
1285,＜魚類＞（ふぐ類）　まふぐ　生　　,1285
1286,＜魚類＞ふな　生　　　,1286
1287,＜魚類＞ふな　水煮　　　,1287
1288,＜魚類＞ふな　甘露煮　　　,1288
1289,＜魚類＞ぶり　成魚　生　　,1289
1290,＜魚類＞ぶり　成魚　焼き　　,1290
1291,＜魚類＞ぶり　はまち　養殖　皮つき　生　　,1291
1292,＜魚類＞ぶり　はまち　養殖　皮なし　刺身　　,1292
1293,＜魚類＞ほうぼう　生　　　,1293
1294,＜魚類＞ホキ　生　　　,1294
1295,＜魚類＞ほっけ　生　　　,1295
1296,＜魚類＞ほっけ　塩ほっけ　　　,1296
1297,＜魚類＞ほっけ　開き干し　生　　,1297
1298,＜魚類＞ほっけ　開き干し　焼き　　,1298
1299,＜魚類＞ぼら　生　　　,1299
1300,＜魚類＞ぼら　からすみ　　　,1300
1301,＜魚類＞ほんもろこ　生　　　,1301
1302,＜魚類＞（まぐろ類）　きはだ　生　　,1302
1303,＜魚類＞（まぐろ類）　くろまぐろ　赤身　生　　,1303
1304,＜魚類＞（まぐろ類）　くろまぐろ　脂身　生　　,1304
1305,＜魚類＞（まぐろ類）　びんなが　生　　,1305
1306,＜魚類＞（まぐろ類）　みなみまぐろ　赤身　生　　,1306
1307,＜魚類＞（まぐろ類）　みなみまぐろ　脂身　生　　,1307
1308,＜魚類＞（まぐろ類）　めじまぐろ　生　　,1308
1309,＜魚類＞（まぐろ類）　めばち　生　　,1309
1310,＜魚類＞（まぐろ類）　缶詰　水煮　フレーク　ライト　　,1310
1311,＜魚類＞（まぐろ類）　缶詰　水煮　フレーク　ホワイト　　,1311
1312,＜魚類＞（まぐろ類）　缶詰　味付け　フレーク　　,1312
1313,＜魚類＞（まぐろ類）　缶詰　油漬　フレーク　ライト　　,1313
1314,＜魚類＞（まぐろ類）　缶詰　油漬　フレーク　ホワイト　　,1314
1315,＜魚類＞マジェランあいなめ　生　　　,1315
1316,＜魚類＞まながつお　生　　　,1316
1317,＜魚類＞みなみくろたち　生　　　,1317
1318,＜魚類＞みなみだら　生　　　,1318
1319,＜魚類＞むつ　生　　　,1319
1320,＜魚類＞むつ　水煮　　　,1320
1321,＜魚類＞めじな　生　　　,1321
1322,＜魚類＞めばる　生　　　,1322
1323,＜魚類＞メルルーサ　生　　　,1323
1324,＜魚類＞やつめうなぎ　生　　　,1324
1325,＜魚類＞やつめうなぎ　干しやつめ　　　,1325
1326,＜魚類＞やまめ　養殖　生　　　,1326
1327,＜魚類＞わかさぎ　生　　　,1327
1328,＜魚類＞わかさぎ　つくだ煮　　　,1328
1329,＜魚類＞わかさぎ　あめ煮　　　,1329
1330,＜貝類＞あかがい　生　　　,1330
1331,＜貝類＞あげまき　生　　　,1331
1332,＜貝類＞あさり　生　　　,1332
1333,＜貝類＞あさり　つくだ煮　　　,1333
1334,＜貝類＞あさり　缶詰　水煮　　,1334
1335,＜貝類＞あさり　缶詰　味付け　　,1335
1336,＜貝類＞あわび　生　　　,1336
1337,＜貝類＞あわび　干し　　　,1337
1338,＜貝類＞あわび　塩辛　　　,1338
1339,＜貝類＞あわび　水煮缶詰　　　,1339
1340,＜貝類＞いがい　生　　　,1340
1341,＜貝類＞いたやがい　養殖　生　　　,1341
1342,＜貝類＞エスカルゴ　　水煮缶詰　　　,1342
1343,＜貝類＞かき　養殖　生　　　,1343
1344,＜貝類＞かき　養殖　水煮　　　,1344
1345,＜貝類＞かき　くん製油漬缶詰　　　,1345
1346,＜貝類＞さざえ　生　　　,1346
1347,＜貝類＞さざえ　焼き　　　,1347
1348,＜貝類＞さるぼう　味付け缶詰　　　,1348
1349,＜貝類＞しじみ　生　　　,1349
1350,＜貝類＞しじみ　水煮　　　,1350
1351,＜貝類＞たいらがい　貝柱　生　　　,1351
1352,＜貝類＞たにし　生　　　,1352
1353,＜貝類＞つぶ　生　　　,1353
1354,＜貝類＞とこぶし　生　　　,1354
1355,＜貝類＞とりがい　斧足　生　　　,1355
1356,＜貝類＞ばい　生　　　,1356
1357,＜貝類＞ばかがい　生　　　,1357
1358,＜貝類＞（はまぐり類）　はまぐり　生　　,1358
1359,＜貝類＞（はまぐり類）　はまぐり　水煮　　,1359
1360,＜貝類＞（はまぐり類）　はまぐり　焼き　　,1360
1361,＜貝類＞（はまぐり類）　はまぐり　つくだ煮　　,1361
1362,＜貝類＞（はまぐり類）　ちょうせんはまぐり　生　　,1362
1363,＜貝類＞ほたてがい　生　　　,1363
1364,＜貝類＞ほたてがい　水煮　　　,1364
1365,＜貝類＞ほたてがい　貝柱　生　　,1365
1366,＜貝類＞ほたてがい　貝柱　焼き　　,1366
1367,＜貝類＞ほたてがい　貝柱　煮干し　　,1367
1368,＜貝類＞ほたてがい　貝柱　水煮缶詰　　,1368
1369,＜貝類＞ほっきがい　生　　　,1369
1370,＜貝類＞みるがい　水管　生　　　,1370
1371,＜えび・かに類＞（えび類）　あまえび　生　　,1371
1372,＜えび・かに類＞（えび類）　いせえび　生　　,1372
1373,＜えび・かに類＞（えび類）　くるまえび　養殖　生　　,1373
1374,＜えび・かに類＞（えび類）　くるまえび　養殖　ゆで　　,1374
1375,＜えび・かに類＞（えび類）　くるまえび　養殖　焼き　　,1375
1376,＜えび・かに類＞（えび類）　さくらえび　ゆで　　,1376
1377,＜えび・かに類＞（えび類）　さくらえび　素干し　　,1377
1378,＜えび・かに類＞（えび類）　さくらえび　煮干し　　,1378
1379,＜えび・かに類＞（えび類）　大正えび　生　　,1379
1380,＜えび・かに類＞（えび類）　しばえび　生　　,1380
1381,＜えび・かに類＞（えび類）　バナメイエビ　養殖　生　　,1381
1382,＜えび・かに類＞（えび類）　バナメイエビ　養殖　天ぷら　　,1382
1383,＜えび・かに類＞（えび類）　ブラックタイガー　養殖　生　　,1383
1384,＜えび・かに類＞（えび類）　加工品　干しえび　　,1384
1385,＜えび・かに類＞（えび類）　加工品　つくだ煮　　,1385
1386,＜えび・かに類＞（かに類）　がざみ　生　　,1386
1387,＜えび・かに類＞（かに類）　毛がに　生　　,1387
1388,＜えび・かに類＞（かに類）　毛がに　ゆで　　,1388
1389,＜えび・かに類＞（かに類）　ずわいがに　生　　,1389
1390,＜えび・かに類＞（かに類）　ずわいがに　ゆで　　,1390
1391,＜えび・かに類＞（かに類）　ずわいがに　水煮缶詰　　,1391
1392,＜えび・かに類＞（かに類）　たらばがに　生　　,1392
1393,＜えび・かに類＞（かに類）　たらばがに　ゆで　　,1393
1394,＜えび・かに類＞（かに類）　たらばがに　水煮缶詰　　,1394
1395,＜えび・かに類＞（かに類）　加工品　がん漬　　,1395
1396,＜いか・たこ類＞（いか類）　あかいか　生　　,1396
1397,＜いか・たこ類＞（いか類）　けんさきいか　生　　,1397
1398,＜いか・たこ類＞（いか類）　こういか　生　　,1398
1399,＜いか・たこ類＞（いか類）　するめいか　生　　,1399
1400,＜いか・たこ類＞（いか類）　するめいか　水煮　　,1400
1401,＜いか・たこ類＞（いか類）　するめいか　焼き　　,1401
1402,＜いか・たこ類＞（いか類）　するめいか　胴　皮つき　生　　,1402
1403,＜いか・たこ類＞（いか類）　するめいか　胴　皮なし　刺身　　,1403
1404,＜いか・たこ類＞（いか類）　するめいか　胴　皮なし　天ぷら　　,1404
1405,＜いか・たこ類＞（いか類）　するめいか　耳・足　生　　,1405
1406,＜いか・たこ類＞（いか類）　ほたるいか　生　　,1406
1407,＜いか・たこ類＞（いか類）　ほたるいか　ゆで　　,1407
1408,＜いか・たこ類＞（いか類）　ほたるいか　くん製　　,1408
1409,＜いか・たこ類＞（いか類）　ほたるいか　つくだ煮　　,1409
1410,＜いか・たこ類＞（いか類）　やりいか　生　　,1410
1411,＜いか・たこ類＞（いか類）　加工品　するめ　　,1411
1412,＜いか・たこ類＞（いか類）　加工品　さきいか　　,1412
1413,＜いか・たこ類＞（いか類）　加工品　くん製　　,1413
1414,＜いか・たこ類＞（いか類）　加工品　切りいかあめ煮　　,1414
1415,＜いか・たこ類＞（いか類）　加工品　いかあられ　　,1415
1416,＜いか・たこ類＞（いか類）　加工品　塩辛　　,1416
1417,＜いか・たこ類＞（いか類）　加工品　味付け缶詰　　,1417
1418,＜いか・たこ類＞（たこ類）　いいだこ　生　　,1418
1419,＜いか・たこ類＞（たこ類）　まだこ　生　　,1419
1420,＜いか・たこ類＞（たこ類）　まだこ　ゆで　　,1420
1421,＜その他＞あみ　つくだ煮　　　,1421
1422,＜その他＞あみ　塩辛　　　,1422
1423,＜その他＞うに　生うに　　　,1423
1424,＜その他＞うに　粒うに　　　,1424
1425,＜その他＞うに　練りうに　　　,1425
1426,＜その他＞おきあみ　生　　　,1426
1427,＜その他＞おきあみ　ゆで　　　,1427
1428,＜その他＞くらげ　塩蔵　塩抜き　　　,1428
1429,＜その他＞しゃこ　ゆで　　　,1429
1430,＜その他＞なまこ　生　　　,1430
1431,＜その他＞なまこ　このわた　　　,1431
1432,＜その他＞ほや　生　　　,1432
1433,＜その他＞ほや　塩辛　　　,1433
1434,＜水産練り製品＞かに風味かまぼこ　　　　,1434
1435,＜水産練り製品＞昆布巻きかまぼこ　　　　,1435
1436,＜水産練り製品＞す巻きかまぼこ　　　　,1436
1437,＜水産練り製品＞蒸しかまぼこ　　　　,1437
1438,＜水産練り製品＞焼き抜きかまぼこ　　　　,1438
1439,＜水産練り製品＞焼き竹輪　　　　,1439
1440,＜水産練り製品＞だて巻　　　　,1440
1441,＜水産練り製品＞つみれ　　　　,1441
1442,＜水産練り製品＞なると　　　　,1442
1443,＜水産練り製品＞はんぺん　　　　,1443
1444,＜水産練り製品＞さつま揚げ　　　　,1444
1445,＜水産練り製品＞魚肉ハム　　　　,1445
1446,＜水産練り製品＞魚肉ソーセージ　　　　,1446
1447,＜畜肉類＞いのしし　肉　脂身つき　生　　　,1447
1448,＜畜肉類＞いのぶた　肉　脂身つき　生　　　,1448
1449,＜畜肉類＞うさぎ　肉　赤肉　生　　　,1449
1450,＜畜肉類＞うし　［和牛肉］　かた　脂身つき　生　,1450
1451,＜畜肉類＞うし　［和牛肉］　かた　皮下脂肪なし　生　,1451
1452,＜畜肉類＞うし　［和牛肉］　かた　赤肉　生　,1452
1453,＜畜肉類＞うし　［和牛肉］　かた　脂身　生　,1453
1454,＜畜肉類＞うし　［和牛肉］　かたロース　脂身つき　生　,1454
1455,＜畜肉類＞うし　［和牛肉］　かたロース　皮下脂肪なし　生　,1455
1456,＜畜肉類＞うし　［和牛肉］　かたロース　赤肉　生　,1456
1457,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　生　,1457
1458,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　焼き　,1458
1459,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　ゆで　,1459
1460,＜畜肉類＞うし　［和牛肉］　リブロース　皮下脂肪なし　生　,1460
1461,＜畜肉類＞うし　［和牛肉］　リブロース　赤肉　生　,1461
1462,＜畜肉類＞うし　［和牛肉］　リブロース　脂身　生　,1462
1463,＜畜肉類＞うし　［和牛肉］　サーロイン　脂身つき　生　,1463
1464,＜畜肉類＞うし　［和牛肉］　サーロイン　皮下脂肪なし　生　,1464
1465,＜畜肉類＞うし　［和牛肉］　サーロイン　赤肉　生　,1465
1466,＜畜肉類＞うし　［和牛肉］　ばら　脂身つき　生　,1466
1467,＜畜肉類＞うし　［和牛肉］　もも　脂身つき　生　,1467
1468,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　生　,1468
1469,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　焼き　,1469
1470,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　ゆで　,1470
1471,＜畜肉類＞うし　［和牛肉］　もも　赤肉　生　,1471
1472,＜畜肉類＞うし　［和牛肉］　もも　脂身　生　,1472
1473,＜畜肉類＞うし　［和牛肉］　そともも　脂身つき　生　,1473
1474,＜畜肉類＞うし　［和牛肉］　そともも　皮下脂肪なし　生　,1474
1475,＜畜肉類＞うし　［和牛肉］　そともも　赤肉　生　,1475
1476,＜畜肉類＞うし　［和牛肉］　ランプ　脂身つき　生　,1476
1477,＜畜肉類＞うし　［和牛肉］　ランプ　皮下脂肪なし　生　,1477
1478,＜畜肉類＞うし　［和牛肉］　ランプ　赤肉　生　,1478
1479,＜畜肉類＞うし　［和牛肉］　ヒレ　赤肉　生　,1479
1480,＜畜肉類＞うし　［乳用肥育牛肉］　かた　脂身つき　生　,1480
1481,＜畜肉類＞うし　［乳用肥育牛肉］　かた　皮下脂肪なし　生　,1481
1482,＜畜肉類＞うし　［乳用肥育牛肉］　かた　赤肉　生　,1482
1483,＜畜肉類＞うし　［乳用肥育牛肉］　かた　脂身　生　,1483
1484,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　脂身つき　生　,1484
1485,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　皮下脂肪なし　生　,1485
1486,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　赤肉　生　,1486
1487,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　生　,1487
1488,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　焼き　,1488
1489,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　ゆで　,1489
1490,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　皮下脂肪なし　生　,1490
1491,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　赤肉　生　,1491
1492,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身　生　,1492
1493,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　脂身つき　生　,1493
1494,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　皮下脂肪なし　生　,1494
1495,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　赤肉　生　,1495
1496,＜畜肉類＞うし　［乳用肥育牛肉］　ばら　脂身つき　生　,1496
1497,＜畜肉類＞うし　［乳用肥育牛肉］　ばら　脂身つき　焼き　,1497
1498,＜畜肉類＞うし　［乳用肥育牛肉］　もも　脂身つき　生　,1498
1499,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　生　,1499
1500,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　焼き　,1500
1501,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　ゆで　,1501
1502,＜畜肉類＞うし　［乳用肥育牛肉］　もも　赤肉　生　,1502
1503,＜畜肉類＞うし　［乳用肥育牛肉］　もも　脂身　生　,1503
1504,＜畜肉類＞うし　［乳用肥育牛肉］　そともも　脂身つき　生　,1504
1505,＜畜肉類＞うし　［乳用肥育牛肉］　そともも　皮下脂肪なし　生　,1505
1506,＜畜肉類＞うし　［乳用肥育牛肉］　そともも　赤肉　生　,1506
1507,＜畜肉類＞うし　［乳用肥育牛肉］　ランプ　脂身つき　生　,1507
1508,＜畜肉類＞うし　［乳用肥育牛肉］　ランプ　皮下脂肪なし　生　,1508
1509,＜畜肉類＞うし　［乳用肥育牛肉］　ランプ　赤肉　生　,1509
1510,＜畜肉類＞うし　［乳用肥育牛肉］　ヒレ　赤肉　生　,1510
1511,＜畜肉類＞うし　［乳用肥育牛肉］　ヒレ　赤肉　焼き　,1511
1512,＜畜肉類＞うし　［交雑牛肉］　リブロース　脂身つき　生　,1512
1513,＜畜肉類＞うし　［交雑牛肉］　リブロース　脂身つき　焼き　,1513
1514,＜畜肉類＞うし　［交雑牛肉］　リブロース　脂身つき　ゆで　,1514
1515,＜畜肉類＞うし　［交雑牛肉］　リブロース　皮下脂肪なし　生　,1515
1516,＜畜肉類＞うし　［交雑牛肉］　リブロース　赤肉　生　,1516
1517,＜畜肉類＞うし　［交雑牛肉］　リブロース　脂身　生　,1517
1518,＜畜肉類＞うし　［交雑牛肉］　ばら　脂身つき　生　,1518
1519,＜畜肉類＞うし　［交雑牛肉］　もも　脂身つき　生　,1519
1520,＜畜肉類＞うし　［交雑牛肉］　もも　皮下脂肪なし　生　,1520
1521,＜畜肉類＞うし　［交雑牛肉］　もも　皮下脂肪なし　焼き　,1521
1522,＜畜肉類＞うし　［交雑牛肉］　もも　皮下脂肪なし　ゆで　,1522
1523,＜畜肉類＞うし　［交雑牛肉］　もも　赤肉　生　,1523
1524,＜畜肉類＞うし　［交雑牛肉］　もも　脂身　生　,1524
1525,＜畜肉類＞うし　［交雑牛肉］　ヒレ　赤肉　生　,1525
1526,＜畜肉類＞うし　［輸入牛肉］　かた　脂身つき　生　,1526
1527,＜畜肉類＞うし　［輸入牛肉］　かた　皮下脂肪なし　生　,1527
1528,＜畜肉類＞うし　［輸入牛肉］　かた　赤肉　生　,1528
1529,＜畜肉類＞うし　［輸入牛肉］　かた　脂身　生　,1529
1530,＜畜肉類＞うし　［輸入牛肉］　かたロース　脂身つき　生　,1530
