id,name
1187,＜魚類＞（さけ・ます類）　にじます　海面養殖　皮なし、刺身　　
1188,＜魚類＞（さけ・ます類）　にじます　海面養殖　皮つき、焼き　　
1189,＜魚類＞（さけ・ます類）　にじます　淡水養殖　皮つき、生　　
1190,＜魚類＞（さけ・ます類）　べにざけ　生　　
1191,＜魚類＞（さけ・ます類）　べにざけ　焼き　　
1192,＜魚類＞（さけ・ます類）　べにざけ　くん製　　
1193,＜魚類＞（さけ・ます類）　ますのすけ　生　　
1194,＜魚類＞（さけ・ます類）　ますのすけ　焼き　　
1195,＜魚類＞（さば類）　まさば　生　　
1196,＜魚類＞（さば類）　まさば　水煮　　
1197,＜魚類＞（さば類）　まさば　焼き　　
1198,＜魚類＞（さば類）　まさば　フライ　　
1199,＜魚類＞（さば類）　まさば　さば節　　
1200,＜魚類＞（さば類）　ごまさば　生　　
1201,＜魚類＞（さば類）　ごまさば　水煮　　
1202,＜魚類＞（さば類）　ごまさば　焼き　　
1203,＜魚類＞（さば類）　たいせいようさば　生　　
1204,＜魚類＞（さば類）　たいせいようさば　水煮　　
1205,＜魚類＞（さば類）　たいせいようさば　焼き　　
1206,＜魚類＞（さば類）　加工品　塩さば　　
1207,＜魚類＞（さば類）　加工品　開き干し　　
1208,＜魚類＞（さば類）　加工品　しめさば　　
1209,＜魚類＞（さば類）　缶詰　水煮　　
1210,＜魚類＞（さば類）　缶詰　みそ煮　　
1211,＜魚類＞（さば類）　缶詰　味付け　　
1212,＜魚類＞（さめ類）　あぶらつのざめ　生　　
1213,＜魚類＞（さめ類）　よしきりざめ　生　　
1214,＜魚類＞（さめ類）　ふかひれ　　　
1215,＜魚類＞さより　生　　　
1216,＜魚類＞さわら　生　　　
1217,＜魚類＞さわら　焼き　　　
1218,＜魚類＞さんま　皮つき、生　　　
1219,＜魚類＞さんま　皮なし、刺身　　　
1220,＜魚類＞さんま　皮つき、焼き　　　
1221,＜魚類＞さんま　開き干し　　　
1222,＜魚類＞さんま　みりん干し　　　
1223,＜魚類＞さんま　缶詰　味付け　　
1224,＜魚類＞さんま　缶詰　かば焼　　
1225,＜魚類＞しいら　生　　　
1226,＜魚類＞（ししゃも類）　ししゃも　生干し　生　　
1227,＜魚類＞（ししゃも類）　ししゃも　生干し　焼き　　
1228,＜魚類＞（ししゃも類）　からふとししゃも　生干し　生　　
1229,＜魚類＞（ししゃも類）　からふとししゃも　生干し　焼き　　
1230,＜魚類＞したびらめ　生　　　
1231,＜魚類＞しまあじ　養殖　生　　　
1232,＜魚類＞しらうお　生　　　
1233,＜魚類＞シルバー　生　　　
1234,＜魚類＞すずき　生　　　
1235,＜魚類＞（たい類）　きだい　生　　
1236,＜魚類＞（たい類）　くろだい　生　　
1237,＜魚類＞（たい類）　ちだい　生　　
1238,＜魚類＞（たい類）　まだい　天然　生　　
1239,＜魚類＞（たい類）　まだい　養殖　皮つき　生　　
1240,＜魚類＞（たい類）　まだい　養殖　皮なし　刺身　　
1241,＜魚類＞（たい類）　まだい　養殖　皮つき　水煮　　
1242,＜魚類＞（たい類）　まだい　養殖　皮つき　焼き　　
1243,＜魚類＞たかさご　生　　　
1244,＜魚類＞たかべ　生　　　
1245,＜魚類＞たちうお　生　　　
1246,＜魚類＞（たら類）　すけとうだら　生　　
1247,＜魚類＞（たら類）　すけとうだら　フライ　　
1248,＜魚類＞（たら類）　すけとうだら　すり身　　
1249,＜魚類＞（たら類）　すけとうだら　すきみだら　　
1250,＜魚類＞（たら類）　すけとうだら　たらこ　生　
1251,＜魚類＞（たら類）　すけとうだら　たらこ　焼き　
1252,＜魚類＞（たら類）　すけとうだら　からしめんたいこ　　
1253,＜魚類＞（たら類）　まだら　生　　
1254,＜魚類＞（たら類）　まだら　焼き　　
1255,＜魚類＞（たら類）　まだら　しらこ　生　　
1256,＜魚類＞（たら類）　まだら　塩だら　　
1257,＜魚類＞（たら類）　まだら　干しだら　　
1258,＜魚類＞（たら類）　まだら　でんぶ　　
1259,＜魚類＞ちか　生　　　
1260,＜魚類＞どじょう　生　　　
1261,＜魚類＞どじょう　水煮　　　
1262,＜魚類＞とびうお　生　　　
1263,＜魚類＞ナイルティラピア　生　　　
1264,＜魚類＞なまず　生　　　
1265,＜魚類＞にぎす　生　　　
1266,＜魚類＞にしん　生　　　
1267,＜魚類＞にしん　身欠きにしん　　　
1268,＜魚類＞にしん　開き干し　　　
1269,＜魚類＞にしん　くん製　　　
1270,＜魚類＞にしん　かずのこ　生　　
1271,＜魚類＞にしん　かずのこ　乾　　
1272,＜魚類＞にしん　かずのこ　塩蔵　水戻し　　
1273,＜魚類＞はぜ　生　　　
1274,＜魚類＞はぜ　つくだ煮　　　
1275,＜魚類＞はぜ　甘露煮　　　
1276,＜魚類＞はたはた　生　　　
1277,＜魚類＞はたはた　生干し　　　
1278,＜魚類＞はまふえふき　生　　　
1279,＜魚類＞はも　生　　　
1280,＜魚類＞ひらまさ　生　　　
1281,＜魚類＞ひらめ　天然　生　　　
1282,＜魚類＞ひらめ　養殖　皮つき　生　　　
1283,＜魚類＞ひらめ　養殖　皮なし　刺身　　　
1284,＜魚類＞（ふぐ類）　とらふぐ　養殖　生　　
1285,＜魚類＞（ふぐ類）　まふぐ　生　　
1286,＜魚類＞ふな　生　　　
1287,＜魚類＞ふな　水煮　　　
1288,＜魚類＞ふな　甘露煮　　　
1289,＜魚類＞ぶり　成魚　生　　
1290,＜魚類＞ぶり　成魚　焼き　　
1291,＜魚類＞ぶり　はまち　養殖　皮つき　生　　
1292,＜魚類＞ぶり　はまち　養殖　皮なし　刺身　　
1293,＜魚類＞ほうぼう　生　　　
1294,＜魚類＞ホキ　生　　　
1295,＜魚類＞ほっけ　生　　　
1296,＜魚類＞ほっけ　塩ほっけ　　　
1297,＜魚類＞ほっけ　開き干し　生　　
1298,＜魚類＞ほっけ　開き干し　焼き　　
1299,＜魚類＞ぼら　生　　　
1300,＜魚類＞ぼら　からすみ　　　
1301,＜魚類＞ほんもろこ　生　　　
1302,＜魚類＞（まぐろ類）　きはだ　生　　
1303,＜魚類＞（まぐろ類）　くろまぐろ　赤身　生　　
1304,＜魚類＞（まぐろ類）　くろまぐろ　脂身　生　　
1305,＜魚類＞（まぐろ類）　びんなが　生　　
1306,＜魚類＞（まぐろ類）　みなみまぐろ　赤身　生　　
1307,＜魚類＞（まぐろ類）　みなみまぐろ　脂身　生　　
1308,＜魚類＞（まぐろ類）　めじまぐろ　生　　
1309,＜魚類＞（まぐろ類）　めばち　生　　
1310,＜魚類＞（まぐろ類）　缶詰　水煮　フレーク　ライト　　
1311,＜魚類＞（まぐろ類）　缶詰　水煮　フレーク　ホワイト　　
1312,＜魚類＞（まぐろ類）　缶詰　味付け　フレーク　　
1313,＜魚類＞（まぐろ類）　缶詰　油漬　フレーク　ライト　　
1314,＜魚類＞（まぐろ類）　缶詰　油漬　フレーク　ホワイト　　
1315,＜魚類＞マジェランあいなめ　生　　　
1316,＜魚類＞まながつお　生　　　
1317,＜魚類＞みなみくろたち　生　　　
1318,＜魚類＞みなみだら　生　　　
1319,＜魚類＞むつ　生　　　
1320,＜魚類＞むつ　水煮　　　
1321,＜魚類＞めじな　生　　　
1322,＜魚類＞めばる　生　　　
1323,＜魚類＞メルルーサ　生　　　
1324,＜魚類＞やつめうなぎ　生　　　
1325,＜魚類＞やつめうなぎ　干しやつめ　　　
1326,＜魚類＞やまめ　養殖　生　　　
1327,＜魚類＞わかさぎ　生　　　
1328,＜魚類＞わかさぎ　つくだ煮　　　
1329,＜魚類＞わかさぎ　あめ煮　　　
1330,＜貝類＞あかがい　生　　　
1331,＜貝類＞あげまき　生　　　
1332,＜貝類＞あさり　生　　　
1333,＜貝類＞あさり　つくだ煮　　　
1334,＜貝類＞あさり　缶詰　水煮　　
1335,＜貝類＞あさり　缶詰　味付け　　
1336,＜貝類＞あわび　生　　　
1337,＜貝類＞あわび　干し　　　
1338,＜貝類＞あわび　塩辛　　　
1339,＜貝類＞あわび　水煮缶詰　　　
1340,＜貝類＞いがい　生　　　
1341,＜貝類＞いたやがい　養殖　生　　　
1342,＜貝類＞エスカルゴ　　水煮缶詰　　　
1343,＜貝類＞かき　養殖　生　　　
1344,＜貝類＞かき　養殖　水煮　　　
1345,＜貝類＞かき　くん製油漬缶詰　　　
1346,＜貝類＞さざえ　生　　　
1347,＜貝類＞さざえ　焼き　　　
1348,＜貝類＞さるぼう　味付け缶詰　　　
1349,＜貝類＞しじみ　生　　　
1350,＜貝類＞しじみ　水煮　　　
1351,＜貝類＞たいらがい　貝柱　生　　　
1352,＜貝類＞たにし　生　　　
1353,＜貝類＞つぶ　生　　　
1354,＜貝類＞とこぶし　生　　　
1355,＜貝類＞とりがい　斧足　生　　　
1356,＜貝類＞ばい　生　　　
1357,＜貝類＞ばかがい　生　　　
1358,＜貝類＞（はまぐり類）　はまぐり　生　　
1359,＜貝類＞（はまぐり類）　はまぐり　水煮　　
1360,＜貝類＞（はまぐり類）　はまぐり　焼き　　
1361,＜貝類＞（はまぐり類）　はまぐり　つくだ煮　　
1362,＜貝類＞（はまぐり類）　ちょうせんはまぐり　生　　
1363,＜貝類＞ほたてがい　生　　　
1364,＜貝類＞ほたてがい　水煮　　　
1365,＜貝類＞ほたてがい　貝柱　生　　
1366,＜貝類＞ほたてがい　貝柱　焼き　　
1367,＜貝類＞ほたてがい　貝柱　煮干し　　
1368,＜貝類＞ほたてがい　貝柱　水煮缶詰　　
1369,＜貝類＞ほっきがい　生　　　
1370,＜貝類＞みるがい　水管　生　　　
1371,＜えび・かに類＞（えび類）　あまえび　生　　
1372,＜えび・かに類＞（えび類）　いせえび　生　　
1373,＜えび・かに類＞（えび類）　くるまえび　養殖　生　　
1374,＜えび・かに類＞（えび類）　くるまえび　養殖　ゆで　　
1375,＜えび・かに類＞（えび類）　くるまえび　養殖　焼き　　
1376,＜えび・かに類＞（えび類）　さくらえび　ゆで　　
1377,＜えび・かに類＞（えび類）　さくらえび　素干し　　
1378,＜えび・かに類＞（えび類）　さくらえび　煮干し　　
1379,＜えび・かに類＞（えび類）　大正えび　生　　
1380,＜えび・かに類＞（えび類）　しばえび　生　　
1381,＜えび・かに類＞（えび類）　バナメイエビ　養殖　生　　
1382,＜えび・かに類＞（えび類）　バナメイエビ　養殖　天ぷら　　
1383,＜えび・かに類＞（えび類）　ブラックタイガー　養殖　生　　
1384,＜えび・かに類＞（えび類）　加工品　干しえび　　
1385,＜えび・かに類＞（えび類）　加工品　つくだ煮　　
1386,＜えび・かに類＞（かに類）　がざみ　生　　
1387,＜えび・かに類＞（かに類）　毛がに　生　　
1388,＜えび・かに類＞（かに類）　毛がに　ゆで　　
1389,＜えび・かに類＞（かに類）　ずわいがに　生　　
1390,＜えび・かに類＞（かに類）　ずわいがに　ゆで　　
1391,＜えび・かに類＞（かに類）　ずわいがに　水煮缶詰　　
1392,＜えび・かに類＞（かに類）　たらばがに　生　　
1393,＜えび・かに類＞（かに類）　たらばがに　ゆで　　
1394,＜えび・かに類＞（かに類）　たらばがに　水煮缶詰　　
1395,＜えび・かに類＞（かに類）　加工品　がん漬　　
1396,＜いか・たこ類＞（いか類）　あかいか　生　　
1397,＜いか・たこ類＞（いか類）　けんさきいか　生　　
1398,＜いか・たこ類＞（いか類）　こういか　生　　
1399,＜いか・たこ類＞（いか類）　するめいか　生　　
1400,＜いか・たこ類＞（いか類）　するめいか　水煮　　
1401,＜いか・たこ類＞（いか類）　するめいか　焼き　　
1402,＜いか・たこ類＞（いか類）　するめいか　胴　皮つき　生　　
1403,＜いか・たこ類＞（いか類）　するめいか　胴　皮なし　刺身　　
1404,＜いか・たこ類＞（いか類）　するめいか　胴　皮なし　天ぷら　　
1405,＜いか・たこ類＞（いか類）　するめいか　耳・足　生　　
1406,＜いか・たこ類＞（いか類）　ほたるいか　生　　
1407,＜いか・たこ類＞（いか類）　ほたるいか　ゆで　　
1408,＜いか・たこ類＞（いか類）　ほたるいか　くん製　　
1409,＜いか・たこ類＞（いか類）　ほたるいか　つくだ煮　　
1410,＜いか・たこ類＞（いか類）　やりいか　生　　
1411,＜いか・たこ類＞（いか類）　加工品　するめ　　
1412,＜いか・たこ類＞（いか類）　加工品　さきいか　　
1413,＜いか・たこ類＞（いか類）　加工品　くん製　　
1414,＜いか・たこ類＞（いか類）　加工品　切りいかあめ煮　　
1415,＜いか・たこ類＞（いか類）　加工品　いかあられ　　
1416,＜いか・たこ類＞（いか類）　加工品　塩辛　　
1417,＜いか・たこ類＞（いか類）　加工品　味付け缶詰　　
1418,＜いか・たこ類＞（たこ類）　いいだこ　生　　
1419,＜いか・たこ類＞（たこ類）　まだこ　生　　
1420,＜いか・たこ類＞（たこ類）　まだこ　ゆで　　
1421,＜その他＞あみ　つくだ煮　　　
1422,＜その他＞あみ　塩辛　　　
1423,＜その他＞うに　生うに　　　
1424,＜その他＞うに　粒うに　　　
1425,＜その他＞うに　練りうに　　　
1426,＜その他＞おきあみ　生　　　
1427,＜その他＞おきあみ　ゆで　　　
1428,＜その他＞くらげ　塩蔵　塩抜き　　　
1429,＜その他＞しゃこ　ゆで　　　
1430,＜その他＞なまこ　生　　　
1431,＜その他＞なまこ　このわた　　　
1432,＜その他＞ほや　生　　　
1433,＜その他＞ほや　塩辛　　　
1434,＜水産練り製品＞かに風味かまぼこ　　　　
1435,＜水産練り製品＞昆布巻きかまぼこ　　　　
1436,＜水産練り製品＞す巻きかまぼこ　　　　
1437,＜水産練り製品＞蒸しかまぼこ　　　　
1438,＜水産練り製品＞焼き抜きかまぼこ　　　　
1439,＜水産練り製品＞焼き竹輪　　　　
1440,＜水産練り製品＞だて巻　　　　
1441,＜水産練り製品＞つみれ　　　　
1442,＜水産練り製品＞なると　　　　
1443,＜水産練り製品＞はんぺん　　　　
1444,＜水産練り製品＞さつま揚げ　　　　
1445,＜水産練り製品＞魚肉ハム　　　　
1446,＜水産練り製品＞魚肉ソーセージ　　　　
1447,＜畜肉類＞いのしし　肉　脂身つき　生　　　
1448,＜畜肉類＞いのぶた　肉　脂身つき　生　　　
1449,＜畜肉類＞うさぎ　肉　赤肉　生　　　
1450,＜畜肉類＞うし　［和牛肉］　かた　脂身つき　生　
1451,＜畜肉類＞うし　［和牛肉］　かた　皮下脂肪なし　生　
1452,＜畜肉類＞うし　［和牛肉］　かた　赤肉　生　
1453,＜畜肉類＞うし　［和牛肉］　かた　脂身　生　
1454,＜畜肉類＞うし　［和牛肉］　かたロース　脂身つき　生　
1455,＜畜肉類＞うし　［和牛肉］　かたロース　皮下脂肪なし　生　
1456,＜畜肉類＞うし　［和牛肉］　かたロース　赤肉　生　
1457,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　生　
1458,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　焼き　
1459,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　ゆで　
1460,＜畜肉類＞うし　［和牛肉］　リブロース　皮下脂肪なし　生　
1461,＜畜肉類＞うし　［和牛肉］　リブロース　赤肉　生　
1462,＜畜肉類＞うし　［和牛肉］　リブロース　脂身　生　
1463,＜畜肉類＞うし　［和牛肉］　サーロイン　脂身つき　生　
1464,＜畜肉類＞うし　［和牛肉］　サーロイン　皮下脂肪なし　生　
1465,＜畜肉類＞うし　［和牛肉］　サーロイン　赤肉　生　
1466,＜畜肉類＞うし　［和牛肉］　ばら　脂身つき　生　
1467,＜畜肉類＞うし　［和牛肉］　もも　脂身つき　生　
1468,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　生　
1469,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　焼き　
1470,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　ゆで　
1471,＜畜肉類＞うし　［和牛肉］　もも　赤肉　生　
1472,＜畜肉類＞うし　［和牛肉］　もも　脂身　生　
1473,＜畜肉類＞うし　［和牛肉］　そともも　脂身つき　生　
1474,＜畜肉類＞うし　［和牛肉］　そともも　皮下脂肪なし　生　
1475,＜畜肉類＞うし　［和牛肉］　そともも　赤肉　生　
1476,＜畜肉類＞うし　［和牛肉］　ランプ　脂身つき　生　
1477,＜畜肉類＞うし　［和牛肉］　ランプ　皮下脂肪なし　生　
1478,＜畜肉類＞うし　［和牛肉］　ランプ　赤肉　生　
1479,＜畜肉類＞うし　［和牛肉］　ヒレ　赤肉　生　
1480,＜畜肉類＞うし　［乳用肥育牛肉］　かた　脂身つき　生　
1481,＜畜肉類＞うし　［乳用肥育牛肉］　かた　皮下脂肪なし　生　
1482,＜畜肉類＞うし　［乳用肥育牛肉］　かた　赤肉　生　
1483,＜畜肉類＞うし　［乳用肥育牛肉］　かた　脂身　生　
1484,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　脂身つき　生　
1485,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　皮下脂肪なし　生　
1486,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　赤肉　生　
1487,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　生　
1488,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　焼き　
1489,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　ゆで　
1490,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　皮下脂肪なし　生　
1491,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　赤肉　生　
1492,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身　生　
1493,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　脂身つき　生　
1494,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　皮下脂肪なし　生　
1495,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　赤肉　生　
1496,＜畜肉類＞うし　［乳用肥育牛肉］　ばら　脂身つき　生　
1497,＜畜肉類＞うし　［乳用肥育牛肉］　ばら　脂身つき　焼き　
1498,＜畜肉類＞うし　［乳用肥育牛肉］　もも　脂身つき　生　
1499,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　生　
1500,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　焼き　
1501,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　ゆで　
1502,＜畜肉類＞うし　［乳用肥育牛肉］　もも　赤肉　生　
1503,＜畜肉類＞うし　［乳用肥育牛肉］　もも　脂身　生　
1504,＜畜肉類＞うし　［乳用肥育牛肉］　そともも　脂身つき　生　
1505,＜畜肉類＞うし　［乳用肥育牛肉］　そともも　皮下脂肪なし　生　
1506,＜畜肉類＞うし　［乳用肥育牛肉］　そともも　赤肉　生　
1507,＜畜肉類＞うし　［乳用肥育牛肉］　ランプ　脂身つき　生　
1508,＜畜肉類＞うし　［乳用肥育牛肉］　ランプ　皮下脂肪なし　生　
1509,＜畜肉類＞うし　［乳用肥育牛肉］　ランプ　赤肉　生　
1510,＜畜肉類＞うし　［乳用肥育牛肉］　ヒレ　赤肉　生　
1511,＜畜肉類＞うし　［乳用肥育牛肉］　ヒレ　赤肉　焼き　
1512,＜畜肉類＞うし　［交雑牛肉］　リブロース　脂身つき　生　
1513,＜畜肉類＞うし　［交雑牛肉］　リブロース　脂身つき　焼き　
1514,＜畜肉類＞うし　［交雑牛肉］　リブロース　脂身つき　ゆで　
1515,＜畜肉類＞うし　［交雑牛肉］　リブロース　皮下脂肪なし　生　
1516,＜畜肉類＞うし　［交雑牛肉］　リブロース　赤肉　生　
1517,＜畜肉類＞うし　［交雑牛肉］　リブロース　脂身　生　
1518,＜畜肉類＞うし　［交雑牛肉］　ばら　脂身つき　生　
1519,＜畜肉類＞うし　［交雑牛肉］　もも　脂身つき　生　
1520,＜畜肉類＞うし　［交雑牛肉］　もも　皮下脂肪なし　生　
1521,＜畜肉類＞うし　［交雑牛肉］　もも　皮下脂肪なし　焼き　
1522,＜畜肉類＞うし　［交雑牛肉］　もも　皮下脂肪なし　ゆで　
1523,＜畜肉類＞うし　［交雑牛肉］　もも　赤肉　生　
1524,＜畜肉類＞うし　［交雑牛肉］　もも　脂身　生　
1525,＜畜肉類＞うし　［交雑牛肉］　ヒレ　赤肉　生　
1526,＜畜肉類＞うし　［輸入牛肉］　かた　脂身つき　生　
1527,＜畜肉類＞うし　［輸入牛肉］　かた　皮下脂肪なし　生　
1528,＜畜肉類＞うし　［輸入牛肉］　かた　赤肉　生　
1529,＜畜肉類＞うし　［輸入牛肉］　かた　脂身　生　
1530,＜畜肉類＞うし　［輸入牛肉］　かたロース　脂身つき　生　
1531,＜畜肉類＞うし　［輸入牛肉］　かたロース　皮下脂肪なし　生　
1532,＜畜肉類＞うし　［輸入牛肉］　かたロース　赤肉　生　
1533,＜畜肉類＞うし　［輸入牛肉］　リブロース　脂身つき　生　
1534,＜畜肉類＞うし　［輸入牛肉］　リブロース　脂身つき　焼き　
1535,＜畜肉類＞うし　［輸入牛肉］　リブロース　脂身つき　ゆで　
1536,＜畜肉類＞うし　［輸入牛肉］　リブロース　皮下脂肪なし　生　
1537,＜畜肉類＞うし　［輸入牛肉］　リブロース　赤肉　生　
1538,＜畜肉類＞うし　［輸入牛肉］　リブロース　脂身　生　
1539,＜畜肉類＞うし　［輸入牛肉］　サーロイン　脂身つき　生　
1540,＜畜肉類＞うし　［輸入牛肉］　サーロイン　皮下脂肪なし　生　
1541,＜畜肉類＞うし　［輸入牛肉］　サーロイン　赤肉　生　
1542,＜畜肉類＞うし　［輸入牛肉］　ばら　脂身つき　生　
1543,＜畜肉類＞うし　［輸入牛肉］　もも　脂身つき　生　
1544,＜畜肉類＞うし　［輸入牛肉］　もも　皮下脂肪なし　生　
1545,＜畜肉類＞うし　［輸入牛肉］　もも　皮下脂肪なし　焼き　
1546,＜畜肉類＞うし　［輸入牛肉］　もも　皮下脂肪なし　ゆで　
1547,＜畜肉類＞うし　［輸入牛肉］　もも　赤肉　生　
1548,＜畜肉類＞うし　［輸入牛肉］　もも　脂身　生　
1549,＜畜肉類＞うし　［輸入牛肉］　そともも　脂身つき　生　
1550,＜畜肉類＞うし　［輸入牛肉］　そともも　皮下脂肪なし　生　
1551,＜畜肉類＞うし　［輸入牛肉］　そともも　赤肉　生　
1552,＜畜肉類＞うし　［輸入牛肉］　ランプ　脂身つき　生　
1553,＜畜肉類＞うし　［輸入牛肉］　ランプ　皮下脂肪なし　生　
1554,＜畜肉類＞うし　［輸入牛肉］　ランプ　赤肉　生　
1555,＜畜肉類＞うし　［輸入牛肉］　ヒレ　赤肉　生　
1556,＜畜肉類＞うし　［子牛肉］　リブロース　皮下脂肪なし　生　
1557,＜畜肉類＞うし　［子牛肉］　ばら　皮下脂肪なし　生　
1558,＜畜肉類＞うし　［子牛肉］　もも　皮下脂肪なし　生　
1559,＜畜肉類＞うし　［ひき肉］　生　　
1560,＜畜肉類＞うし　［ひき肉］　焼き　　
1561,＜畜肉類＞うし　［副生物］　舌　生　
1562,＜畜肉類＞うし　［副生物］　舌　焼き　
1563,＜畜肉類＞うし　［副生物］　心臓　生　
1564,＜畜肉類＞うし　［副生物］　肝臓　生　
1565,＜畜肉類＞うし　［副生物］　じん臓　生　
1566,＜畜肉類＞うし　［副生物］　第一胃　ゆで　
1567,＜畜肉類＞うし　［副生物］　第二胃　ゆで　
1568,＜畜肉類＞うし　［副生物］　第三胃　生　
1569,＜畜肉類＞うし　［副生物］　第四胃　ゆで　
1570,＜畜肉類＞うし　［副生物］　小腸　生　
1571,＜畜肉類＞うし　［副生物］　大腸　生　
1572,＜畜肉類＞うし　［副生物］　直腸　生　
1573,＜畜肉類＞うし　［副生物］　腱　ゆで　
1574,＜畜肉類＞うし　［副生物］　子宮　ゆで　
1575,＜畜肉類＞うし　［副生物］　尾　生　
1576,＜畜肉類＞うし　［副生物］　横隔膜　生　
1577,＜畜肉類＞うし　［加工品］　ローストビーフ　　
1578,＜畜肉類＞うし　［加工品］　コンビーフ缶詰　　
1579,＜畜肉類＞うし　［加工品］　味付け缶詰　　
1580,＜畜肉類＞うし　［加工品］　ビーフジャーキー　　
1581,＜畜肉類＞うし　［加工品］　スモークタン　　
1582,＜畜肉類＞うま　肉　赤肉　生　　　
1583,＜畜肉類＞くじら　肉　赤肉　生　　　
1584,＜畜肉類＞くじら　うねす　生　　　
1585,＜畜肉類＞くじら　本皮　生　　　
1586,＜畜肉類＞くじら　さらしくじら　　　
1587,＜畜肉類＞しか　あかしか　赤肉　生　　　
1588,＜畜肉類＞しか　にほんじか　赤肉　生　　　
1589,＜畜肉類＞ぶた　［大型種肉］　かた　脂身つき　生　
1590,＜畜肉類＞ぶた　［大型種肉］　かた　皮下脂肪なし　生　
1591,＜畜肉類＞ぶた　［大型種肉］　かた　赤肉　生　
1592,＜畜肉類＞ぶた　［大型種肉］　かた　脂身　生　
1593,＜畜肉類＞ぶた　［大型種肉］　かたロース　脂身つき　生　
1594,＜畜肉類＞ぶた　［大型種肉］　かたロース　皮下脂肪なし　生　
1595,＜畜肉類＞ぶた　［大型種肉］　かたロース　赤肉　生　
1596,＜畜肉類＞ぶた　［大型種肉］　かたロース　脂身　生　
1597,＜畜肉類＞ぶた　［大型種肉］　ロース　脂身つき　生　
1598,＜畜肉類＞ぶた　［大型種肉］　ロース　脂身つき　焼き　
1599,＜畜肉類＞ぶた　［大型種肉］　ロース　脂身つき　ゆで　
1600,＜畜肉類＞ぶた　［大型種肉］　ロース　脂身つき　とんかつ　
1601,＜畜肉類＞ぶた　［大型種肉］　ロース　皮下脂肪なし　生　
1602,＜畜肉類＞ぶた　［大型種肉］　ロース　赤肉　生　
1603,＜畜肉類＞ぶた　［大型種肉］　ロース　脂身　生　
1604,＜畜肉類＞ぶた　［大型種肉］　ばら　脂身つき　生　
1605,＜畜肉類＞ぶた　［大型種肉］　ばら　脂身つき　焼き　
1606,＜畜肉類＞ぶた　［大型種肉］　もも　脂身つき　生　
1607,＜畜肉類＞ぶた　［大型種肉］　もも　皮下脂肪なし　生　
1608,＜畜肉類＞ぶた　［大型種肉］　もも　皮下脂肪なし　焼き　
1609,＜畜肉類＞ぶた　［大型種肉］　もも　皮下脂肪なし　ゆで　
1610,＜畜肉類＞ぶた　［大型種肉］　もも　赤肉　生　
1611,＜畜肉類＞ぶた　［大型種肉］　もも　脂身　生　
1612,＜畜肉類＞ぶた　［大型種肉］　そともも　脂身つき　生　
1613,＜畜肉類＞ぶた　［大型種肉］　そともも　皮下脂肪なし　生　
1614,＜畜肉類＞ぶた　［大型種肉］　そともも　赤肉　生　
1615,＜畜肉類＞ぶた　［大型種肉］　そともも　脂身　生　
1616,＜畜肉類＞ぶた　［大型種肉］　ヒレ　赤肉　生　
1617,＜畜肉類＞ぶた　［大型種肉］　ヒレ　赤肉　焼き　
1618,＜畜肉類＞ぶた　［大型種肉］　ヒレ　赤肉　とんかつ　
1619,＜畜肉類＞ぶた　［中型種肉］　かた　脂身つき　生　
1620,＜畜肉類＞ぶた　［中型種肉］　かた　皮下脂肪なし　生　
1621,＜畜肉類＞ぶた　［中型種肉］　かた　赤肉　生　
1622,＜畜肉類＞ぶた　［中型種肉］　かた　脂身　生　
1623,＜畜肉類＞ぶた　［中型種肉］　かたロース　脂身つき　生　
1624,＜畜肉類＞ぶた　［中型種肉］　かたロース　皮下脂肪なし　生　
1625,＜畜肉類＞ぶた　［中型種肉］　かたロース　赤肉　生　
1626,＜畜肉類＞ぶた　［中型種肉］　かたロース　脂身　生　
1627,＜畜肉類＞ぶた　［中型種肉］　ロース　脂身つき　生　
1628,＜畜肉類＞ぶた　［中型種肉］　ロース　皮下脂肪なし　生　
1629,＜畜肉類＞ぶた　［中型種肉］　ロース　赤肉　生　
1630,＜畜肉類＞ぶた　［中型種肉］　ロース　脂身　生　
1631,＜畜肉類＞ぶた　［中型種肉］　ばら　脂身つき　生　
